Frame,Time (s),Object,Label,Confidence,"Position (x, y)",Team
144,569.1309356689453,Ball,Ball,0.8013043,"[55.37730482260974, 410.1472569857385]",
144,569.1309356689453,Player,France,0.79297227,"[464.3281, 389.35345]",France
144,569.1309356689453,Ball,Ball,0.7818803,"[55.37730482260974, 410.1472569857385]",
144,569.1309356689453,Player,France,0.77294135,"[721.839, 466.0939]",France
144,569.1309356689453,Player,France,0.7260151,"[733.883, 346.95392]",France
144,569.1309356689453,Player,Switzerland,0.67437834,"[700.8618, 55.03891]",Switzerland
144,569.1309356689453,Keypoint,BL18ML,,"[94.77168, 696.8279]",
144,569.1309356689453,Keypoint,TL18MC,,"[428.61597, 57.133766]",
144,569.1309356689453,Keypoint,BL6ML,,"[418.97867, 694.1408]",
144,569.1309356689453,Keypoint,TR18MC,,"[991.6719, 55.64849]",
144,569.1309356689453,Keypoint,BR18MC,,"[1185.7612, 497.44928]",
144,569.1309356689453,Keypoint,LML,,"[101.10533, 212.63249]",
144,569.1309356689453,Keypoint,BR6MC,,"[930.04645, 624.2326]",
144,569.1309356689453,Keypoint,LMC,,"[539.7782, 215.53035]",
144,569.1309356689453,Keypoint,BRArc,,"[866.477, 491.66388]",
144,569.1309356689453,Keypoint,TLArc,,"[605.07117, 57.22146]",
144,569.1309356689453,Keypoint,TRArc,,"[808.30676, 57.124405]",
144,569.1309356689453,Keypoint,TR6MC,,"[829.2608, 20.467308]",
144,569.1309356689453,Keypoint,BLArc,,"[512.6217, 487.73376]",
144,569.1309356689453,Keypoint,BL6MC,,"[438.36435, 617.959]",
144,569.1309356689453,Keypoint,RMC,,"[863.87555, 216.82819]",
144,569.1309356689453,Keypoint,BR6ML,,"[945.61804, 701.43274]",
144,569.1309356689453,Keypoint,BL18MC,,"[205.6752, 488.13684]",
144,569.1309356689453,Keypoint,TL6MC,,"[589.4501, 20.18586]",
145,520.1144659519196,Player,Switzerland,0.878809,"[260.62592, 366.68854]",Switzerland
145,520.1144659519196,Player,Switzerland,0.8721619,"[953.5698, 216.17023]",Switzerland
145,520.1144659519196,Player,France,0.86989194,"[666.3944, 440.22006]",France
145,520.1144659519196,Player,France,0.86308277,"[437.85663, 458.47693]",France
145,520.1144659519196,Player,France,0.859701,"[645.28796, 630.4076]",France
145,520.1144659519196,Player,Switzerland,0.8575657,"[809.8744, 432.752]",Switzerland
145,520.1144659519196,Player,France,0.85549915,"[710.9728, 224.19824]",France
145,520.1144659519196,Player,France,0.8500513,"[299.4369, 236.37805]",France
145,520.1144659519196,Player,France,0.844188,"[882.0242, 320.6095]",France
145,520.1144659519196,Player,Switzerland,0.8396837,"[935.923, 477.637]",Switzerland
145,520.1144659519196,Player,France,0.83465856,"[732.77136, 347.08374]",France
145,520.1144659519196,Player,Switzerland,0.83357185,"[494.47437, 183.59146]",Switzerland
145,520.1144659519196,Player,Switzerland,0.8282493,"[721.58435, 189.8645]",Switzerland
145,520.1144659519196,Player,Switzerland,0.8052713,"[685.04175, 422.00153]",Switzerland
145,520.1144659519196,Player,Switzerland,0.8018323,"[177.44635, 413.46756]",Switzerland
145,520.1144659519196,Player,France,0.7732488,"[721.82385, 466.1102]",France
145,520.1144659519196,Player,Switzerland,0.7495193,"[700.3788, 55.29158]",Switzerland
145,520.1144659519196,Player,France,0.7053301,"[461.8708, 389.5849]",France
145,520.1144659519196,Player,Switzerland,0.6844348,"[769.1767, 295.83]",Switzerland
145,520.1144659519196,Keypoint,TL18MC,,"[428.94073, 57.6652]",
145,520.1144659519196,Keypoint,BL18ML,,"[95.888504, 696.5054]",
145,520.1144659519196,Keypoint,BL6ML,,"[419.24277, 693.7174]",
145,520.1144659519196,Keypoint,TR18MC,,"[991.3469, 55.56923]",
145,520.1144659519196,Keypoint,BR6MC,,"[929.74, 623.8729]",
145,520.1144659519196,Keypoint,TLArc,,"[604.69666, 57.420776]",
145,520.1144659519196,Keypoint,BRArc,,"[866.06323, 491.5083]",
145,520.1144659519196,Keypoint,LML,,"[101.91786, 212.63774]",
145,520.1144659519196,Keypoint,TRArc,,"[808.5527, 57.673294]",
145,520.1144659519196,Keypoint,TR6MC,,"[828.80023, 20.571617]",
145,520.1144659519196,Keypoint,BR18MC,,"[1184.4412, 497.22858]",
145,520.1144659519196,Keypoint,BL6MC,,"[438.58664, 617.64594]",
145,520.1144659519196,Keypoint,BLArc,,"[512.97595, 487.5701]",
145,520.1144659519196,Keypoint,LMC,,"[539.7932, 215.82437]",
145,520.1144659519196,Keypoint,RMC,,"[863.62915, 216.69244]",
145,520.1144659519196,Keypoint,BR6ML,,"[945.2096, 701.0145]",
145,520.1144659519196,Keypoint,BL18MC,,"[206.1982, 488.04388]",
146,544.5902018547058,Player,Switzerland,0.8705781,"[256.7829, 367.9203]",Switzerland
146,544.5902018547058,Player,Switzerland,0.86934155,"[808.56946, 433.7953]",Switzerland
146,544.5902018547058,Player,Switzerland,0.8690869,"[952.4101, 216.83258]",Switzerland
146,544.5902018547058,Player,France,0.8638543,"[665.07074, 441.4666]",France
146,544.5902018547058,Player,France,0.8604147,"[645.5329, 630.84314]",France
146,544.5902018547058,Player,Switzerland,0.8567641,"[176.5639, 412.4547]",Switzerland
146,544.5902018547058,Player,France,0.85181665,"[435.99475, 458.17908]",France
146,544.5902018547058,Player,France,0.8481717,"[731.7921, 347.52875]",France
146,544.5902018547058,Player,France,0.8465333,"[881.2408, 320.61655]",France
146,544.5902018547058,Player,France,0.84490526,"[298.15198, 236.73587]",France
146,544.5902018547058,Player,Switzerland,0.8447438,"[935.1533, 477.1145]",Switzerland
146,544.5902018547058,Player,France,0.8432901,"[709.99426, 224.27301]",France
146,544.5902018547058,Player,France,0.8327447,"[459.8789, 389.79004]",France
146,544.5902018547058,Player,Switzerland,0.8257046,"[492.67465, 184.70425]",Switzerland
146,544.5902018547058,Player,Switzerland,0.8136629,"[721.285, 190.44885]",Switzerland
146,544.5902018547058,Player,Switzerland,0.8069571,"[699.7916, 55.79666]",Switzerland
146,544.5902018547058,Player,Switzerland,0.78401107,"[684.9276, 422.0569]",Switzerland
146,544.5902018547058,Player,France,0.7811675,"[721.5813, 465.67218]",France
146,544.5902018547058,Player,Switzerland,0.7568231,"[315.2099, 369.92477]",Switzerland
146,544.5902018547058,Keypoint,TL18MC,,"[429.08862, 57.75553]",
146,544.5902018547058,Keypoint,TR18MC,,"[990.5491, 56.180252]",
146,544.5902018547058,Keypoint,BL18ML,,"[96.2242, 696.1115]",
146,544.5902018547058,Keypoint,BR6MC,,"[929.5365, 623.6169]",
146,544.5902018547058,Keypoint,TLArc,,"[604.6936, 57.606216]",
146,544.5902018547058,Keypoint,BL6ML,,"[419.36847, 693.3978]",
146,544.5902018547058,Keypoint,BRArc,,"[866.02246, 491.52673]",
146,544.5902018547058,Keypoint,LML,,"[102.37755, 213.02167]",
146,544.5902018547058,Keypoint,RMC,,"[863.3589, 217.11234]",
146,544.5902018547058,Keypoint,BL6MC,,"[439.0376, 617.3941]",
146,544.5902018547058,Keypoint,LMC,,"[539.9979, 215.86148]",
146,544.5902018547058,Keypoint,TR6MC,,"[828.4019, 21.023178]",
146,544.5902018547058,Keypoint,BLArc,,"[512.8924, 487.3994]",
146,544.5902018547058,Keypoint,TRArc,,"[808.0427, 57.943962]",
146,544.5902018547058,Keypoint,BR18MC,,"[1183.5358, 496.72424]",
146,544.5902018547058,Keypoint,BR6ML,,"[944.9632, 700.62854]",
146,544.5902018547058,Keypoint,BL18MC,,"[206.51761, 487.847]",
147,551.1098449230194,Player,Switzerland,0.88211465,"[253.06161, 369.0937]",Switzerland
147,551.1098449230194,Player,Switzerland,0.8672386,"[807.1803, 434.74554]",Switzerland
147,551.1098449230194,Player,Switzerland,0.8630722,"[950.9796, 217.15912]",Switzerland
147,551.1098449230194,Player,France,0.8605613,"[664.0397, 443.24753]",France
147,551.1098449230194,Player,France,0.8602515,"[645.8734, 630.6783]",France
147,551.1098449230194,Player,Switzerland,0.85729206,"[175.07365, 411.6286]",Switzerland
147,551.1098449230194,Player,Switzerland,0.8514095,"[934.3886, 476.81274]",Switzerland
147,551.1098449230194,Player,France,0.8506032,"[731.19745, 347.93408]",France
147,551.1098449230194,Player,France,0.8505216,"[296.3832, 236.84442]",France
147,551.1098449230194,Player,France,0.84534365,"[434.82483, 458.5478]",France
147,551.1098449230194,Player,Switzerland,0.8452152,"[720.48535, 191.0436]",Switzerland
147,551.1098449230194,Player,France,0.8445857,"[457.48404, 389.2721]",France
147,551.1098449230194,Player,Switzerland,0.84384155,"[491.4827, 185.46886]",Switzerland
147,551.1098449230194,Player,France,0.83415216,"[708.9369, 224.21762]",France
147,551.1098449230194,Player,France,0.82741916,"[880.0536, 320.9049]",France
147,551.1098449230194,Player,Switzerland,0.8253143,"[314.3902, 371.35715]",Switzerland
147,551.1098449230194,Player,Switzerland,0.81878036,"[699.29565, 56.447952]",Switzerland
147,551.1098449230194,Player,Switzerland,0.7990276,"[684.8538, 422.51828]",Switzerland
147,551.1098449230194,Player,France,0.78029287,"[721.57117, 465.42087]",France
147,551.1098449230194,Player,France,0.69967246,"[831.30835, 472.4997]",France
147,551.1098449230194,Keypoint,TL18MC,,"[429.2151, 58.127373]",
147,551.1098449230194,Keypoint,TR18MC,,"[990.4965, 56.976143]",
147,551.1098449230194,Keypoint,BL18ML,,"[96.451614, 695.97217]",
147,551.1098449230194,Keypoint,TLArc,,"[604.8876, 58.030792]",
147,551.1098449230194,Keypoint,BR6MC,,"[929.29346, 623.0528]",
147,551.1098449230194,Keypoint,BL6ML,,"[419.57355, 693.1277]",
147,551.1098449230194,Keypoint,BRArc,,"[865.66113, 491.30255]",
147,551.1098449230194,Keypoint,LML,,"[102.9845, 213.18044]",
147,551.1098449230194,Keypoint,RMC,,"[862.9696, 217.29355]",
147,551.1098449230194,Keypoint,BLArc,,"[513.3368, 487.27042]",
147,551.1098449230194,Keypoint,TRArc,,"[808.50085, 58.129936]",
147,551.1098449230194,Keypoint,BR18MC,,"[1182.8209, 496.75458]",
147,551.1098449230194,Keypoint,BL6MC,,"[439.53754, 617.094]",
147,551.1098449230194,Keypoint,LMC,,"[539.93085, 216.26695]",
147,551.1098449230194,Keypoint,TL6MC,,"[588.9606, 22.84037]",
147,551.1098449230194,Keypoint,TR6MC,,"[827.9894, 21.431057]",
147,551.1098449230194,Keypoint,BR6ML,,"[944.71204, 700.3581]",
147,551.1098449230194,Keypoint,BL18MC,,"[206.94995, 487.77875]",
148,505.7147378921509,Player,Switzerland,0.8823215,"[253.0593, 369.1637]",Switzerland
148,505.7147378921509,Player,Switzerland,0.86711615,"[807.1985, 434.75705]",Switzerland
148,505.7147378921509,Player,France,0.8629726,"[664.1391, 443.1065]",France
148,505.7147378921509,Player,Switzerland,0.8622075,"[950.97736, 217.22678]",Switzerland
148,505.7147378921509,Player,France,0.85918516,"[645.8015, 630.79584]",France
148,505.7147378921509,Player,Switzerland,0.8542386,"[174.85208, 411.56787]",Switzerland
148,505.7147378921509,Player,Switzerland,0.8514284,"[934.45776, 476.8593]",Switzerland
148,505.7147378921509,Player,France,0.8508458,"[731.3342, 347.9239]",France
148,505.7147378921509,Player,France,0.8503631,"[296.20374, 237.04025]",France
148,505.7147378921509,Player,France,0.84890366,"[457.3418, 389.20718]",France
148,505.7147378921509,Player,Switzerland,0.84744996,"[720.4496, 191.0159]",Switzerland
148,505.7147378921509,Player,France,0.84500474,"[434.70242, 458.6093]",France
148,505.7147378921509,Player,Switzerland,0.84450924,"[491.51358, 185.46571]",Switzerland
148,505.7147378921509,Player,France,0.83849245,"[314.3978, 371.51]",France
148,505.7147378921509,Player,France,0.8341074,"[879.8828, 320.88562]",France
148,505.7147378921509,Player,France,0.8311332,"[708.97705, 224.28476]",France
148,505.7147378921509,Player,Switzerland,0.81810445,"[699.4856, 56.686943]",Switzerland
148,505.7147378921509,Player,Switzerland,0.80251354,"[684.84106, 422.18427]",Switzerland
148,505.7147378921509,Player,France,0.7768166,"[721.6496, 465.41058]",France
148,505.7147378921509,Player,France,0.7257648,"[831.241, 472.4746]",France
148,505.7147378921509,Keypoint,TL18MC,,"[429.3783, 58.014587]",
148,505.7147378921509,Keypoint,TR18MC,,"[990.4882, 57.11508]",
148,505.7147378921509,Keypoint,BL18ML,,"[96.48277, 695.9691]",
148,505.7147378921509,Keypoint,BR6MC,,"[929.3124, 623.2717]",
148,505.7147378921509,Keypoint,BL6ML,,"[419.58493, 693.1161]",
148,505.7147378921509,Keypoint,TLArc,,"[605.0927, 58.172867]",
148,505.7147378921509,Keypoint,BRArc,,"[865.6159, 491.28528]",
148,505.7147378921509,Keypoint,RMC,,"[862.9397, 217.26692]",
148,505.7147378921509,Keypoint,BLArc,,"[513.60864, 487.26117]",
148,505.7147378921509,Keypoint,LML,,"[102.574234, 213.61568]",
148,505.7147378921509,Keypoint,BR18MC,,"[1182.7308, 496.71277]",
148,505.7147378921509,Keypoint,LMC,,"[539.89813, 216.20238]",
148,505.7147378921509,Keypoint,BL6MC,,"[439.3373, 617.1752]",
148,505.7147378921509,Keypoint,TRArc,,"[808.08057, 58.405716]",
148,505.7147378921509,Keypoint,BR6ML,,"[944.6825, 700.36597]",
148,505.7147378921509,Keypoint,TR6MC,,"[828.027, 21.312172]",
148,505.7147378921509,Keypoint,BL18MC,,"[207.12024, 487.78683]",
149,515.1791491508484,Player,Switzerland,0.8733286,"[172.58026, 411.00504]",Switzerland
149,515.1791491508484,Player,France,0.8638364,"[456.03625, 389.49304]",France
149,515.1791491508484,Player,Switzerland,0.8633125,"[249.57782, 369.9204]",Switzerland
149,515.1791491508484,Player,Switzerland,0.8613357,"[805.8751, 435.95532]",Switzerland
149,515.1791491508484,Player,France,0.8610691,"[645.97656, 630.36084]",France
149,515.1791491508484,Player,Switzerland,0.8605987,"[933.7957, 476.1419]",Switzerland
149,515.1791491508484,Player,Switzerland,0.8563052,"[949.45654, 217.32889]",Switzerland
149,515.1791491508484,Player,France,0.85527706,"[433.7083, 459.245]",France
149,515.1791491508484,Player,France,0.85441726,"[730.76587, 348.3535]",France
149,515.1791491508484,Player,France,0.8535051,"[663.10095, 443.72992]",France
149,515.1791491508484,Player,France,0.8525864,"[293.3191, 237.27832]",France
149,515.1791491508484,Player,Switzerland,0.85242724,"[719.2117, 191.52887]",Switzerland
149,515.1791491508484,Player,France,0.84720236,"[879.6732, 320.90906]",France
149,515.1791491508484,Player,Switzerland,0.84111094,"[490.3587, 186.52951]",Switzerland
149,515.1791491508484,Player,Switzerland,0.83313084,"[313.7779, 372.1972]",Switzerland
149,515.1791491508484,Player,Switzerland,0.82382613,"[698.65027, 57.08928]",Switzerland
149,515.1791491508484,Player,France,0.8155032,"[707.5825, 224.34363]",France
149,515.1791491508484,Player,Switzerland,0.79031783,"[684.7448, 422.38525]",Switzerland
149,515.1791491508484,Player,Switzerland,0.77474385,"[510.52182, 267.69458]",Switzerland
149,515.1791491508484,Player,France,0.7714118,"[721.79016, 465.2079]",France
149,515.1791491508484,Player,France,0.7515451,"[831.25903, 472.36346]",France
149,515.1791491508484,Keypoint,TL18MC,,"[429.6172, 58.696594]",
149,515.1791491508484,Keypoint,BL18ML,,"[97.42067, 695.7093]",
149,515.1791491508484,Keypoint,TR18MC,,"[990.09033, 57.164932]",
149,515.1791491508484,Keypoint,TLArc,,"[604.62805, 58.495895]",
149,515.1791491508484,Keypoint,BL6ML,,"[419.88635, 692.4763]",
149,515.1791491508484,Keypoint,BR6MC,,"[928.84863, 622.81006]",
149,515.1791491508484,Keypoint,BRArc,,"[865.47705, 491.2171]",
149,515.1791491508484,Keypoint,RMC,,"[862.64026, 217.56673]",
149,515.1791491508484,Keypoint,BR18MC,,"[1182.6091, 496.75098]",
149,515.1791491508484,Keypoint,BLArc,,"[513.60425, 487.26184]",
149,515.1791491508484,Keypoint,TRArc,,"[808.2025, 58.551163]",
149,515.1791491508484,Keypoint,LML,,"[103.42738, 213.41647]",
149,515.1791491508484,Keypoint,LMC,,"[539.98627, 216.33359]",
149,515.1791491508484,Keypoint,BL6MC,,"[439.51352, 617.0373]",
149,515.1791491508484,Keypoint,TL6MC,,"[589.09753, 22.966183]",
149,515.1791491508484,Keypoint,BL18MC,,"[207.57367, 487.7652]",
150,587.5938177108765,Player,France,0.8722045,"[431.79657, 459.48016]",France
150,587.5938177108765,Player,France,0.8715195,"[452.8816, 390.38928]",France
150,587.5938177108765,Player,Switzerland,0.86701924,"[932.9333, 475.4168]",Switzerland
150,587.5938177108765,Player,Switzerland,0.85811657,"[509.04413, 268.0105]",Switzerland
150,587.5938177108765,Player,Switzerland,0.85806525,"[246.92746, 370.58282]",Switzerland
150,587.5938177108765,Player,France,0.8578463,"[646.098, 630.2092]",France
150,587.5938177108765,Player,France,0.8555876,"[729.7457, 348.9532]",France
150,587.5938177108765,Player,Switzerland,0.8507387,"[947.80237, 217.27383]",Switzerland
150,587.5938177108765,Player,Switzerland,0.8463763,"[804.55566, 436.37677]",Switzerland
150,587.5938177108765,Player,Switzerland,0.84324676,"[488.82123, 187.27284]",Switzerland
150,587.5938177108765,Player,Switzerland,0.83601236,"[764.4922, 297.05588]",Switzerland
150,587.5938177108765,Player,Switzerland,0.83378613,"[313.6105, 372.78137]",Switzerland
150,587.5938177108765,Player,France,0.8302566,"[878.301, 320.81854]",France
150,587.5938177108765,Player,Switzerland,0.8299718,"[698.11536, 57.235245]",Switzerland
150,587.5938177108765,Player,France,0.80802166,"[661.58496, 444.74695]",France
150,587.5938177108765,Player,Switzerland,0.80248165,"[717.52606, 191.81044]",Switzerland
150,587.5938177108765,Player,Switzerland,0.7980047,"[684.5959, 422.39374]",Switzerland
150,587.5938177108765,Player,France,0.79380393,"[291.5194, 237.67377]",France
150,587.5938177108765,Player,Switzerland,0.79075557,"[168.86621, 411.237]",Switzerland
150,587.5938177108765,Player,France,0.76401794,"[721.9512, 465.23004]",France
150,587.5938177108765,Player,France,0.68871796,"[831.4055, 472.10294]",France
150,587.5938177108765,Keypoint,TL18MC,,"[429.80176, 58.965202]",
150,587.5938177108765,Keypoint,BL18ML,,"[97.788795, 695.1979]",
150,587.5938177108765,Keypoint,TR18MC,,"[989.7672, 57.52018]",
150,587.5938177108765,Keypoint,TLArc,,"[604.6101, 58.586594]",
150,587.5938177108765,Keypoint,BL6ML,,"[420.48138, 691.9325]",
150,587.5938177108765,Keypoint,BR6MC,,"[928.44446, 622.5909]",
150,587.5938177108765,Keypoint,BLArc,,"[513.5656, 486.994]",
150,587.5938177108765,Keypoint,BR18MC,,"[1182.2617, 496.75024]",
150,587.5938177108765,Keypoint,RMC,,"[862.4935, 217.68704]",
150,587.5938177108765,Keypoint,BRArc,,"[865.33875, 491.07812]",
150,587.5938177108765,Keypoint,TL6MC,,"[589.1493, 23.13255]",
150,587.5938177108765,Keypoint,BL18MC,,"[208.05008, 487.62024]",
150,587.5938177108765,Keypoint,LML,,"[103.62567, 213.7797]",
150,587.5938177108765,Keypoint,LMC,,"[539.9623, 216.74423]",
150,587.5938177108765,Keypoint,TRArc,,"[808.1974, 58.90622]",
150,587.5938177108765,Keypoint,BL6MC,,"[439.9175, 616.8779]",
151,584.4639458656311,Player,Switzerland,0.8865846,"[166.25645, 410.8098]",Switzerland
151,584.4639458656311,Player,Switzerland,0.8715287,"[932.2551, 474.4643]",Switzerland
151,584.4639458656311,Player,France,0.8682424,"[450.79645, 391.93677]",France
151,584.4639458656311,Player,France,0.8645992,"[430.31778, 459.94458]",France
151,584.4639458656311,Player,Switzerland,0.86453843,"[508.18744, 269.07715]",Switzerland
151,584.4639458656311,Player,France,0.8627044,"[646.12915, 630.63293]",France
151,584.4639458656311,Player,France,0.8616906,"[728.31555, 349.41394]",France
151,584.4639458656311,Player,Switzerland,0.85813224,"[763.0038, 297.83093]",Switzerland
151,584.4639458656311,Player,France,0.8530256,"[658.6865, 445.96768]",France
151,584.4639458656311,Player,Switzerland,0.848253,"[487.42828, 188.06909]",Switzerland
151,584.4639458656311,Player,Switzerland,0.8476035,"[243.80328, 371.63495]",Switzerland
151,584.4639458656311,Player,Switzerland,0.8395208,"[802.9558, 436.75165]",Switzerland
151,584.4639458656311,Player,Switzerland,0.83307326,"[697.3515, 57.353973]",Switzerland
151,584.4639458656311,Player,Switzerland,0.82663,"[946.21924, 217.82263]",Switzerland
151,584.4639458656311,Player,Switzerland,0.8255574,"[312.9168, 373.29865]",Switzerland
151,584.4639458656311,Player,France,0.82337195,"[290.46637, 238.0011]",France
151,584.4639458656311,Player,Switzerland,0.82136756,"[684.4541, 422.79504]",Switzerland
151,584.4639458656311,Player,France,0.7826242,"[877.0539, 320.8332]",France
151,584.4639458656311,Player,France,0.7494755,"[722.1503, 464.99966]",France
151,584.4639458656311,Player,Switzerland,0.73748344,"[716.3452, 192.41898]",Switzerland
151,584.4639458656311,Keypoint,BL18ML,,"[98.52731, 694.92786]",
151,584.4639458656311,Keypoint,TL18MC,,"[429.76123, 59.334595]",
151,584.4639458656311,Keypoint,TR18MC,,"[988.939, 57.14032]",
151,584.4639458656311,Keypoint,TL6MC,,"[589.40015, 23.896263]",
151,584.4639458656311,Keypoint,TLArc,,"[605.0593, 58.991287]",
151,584.4639458656311,Keypoint,BL6ML,,"[420.85715, 691.52136]",
151,584.4639458656311,Keypoint,RMC,,"[861.9703, 217.74348]",
151,584.4639458656311,Keypoint,BR18MC,,"[1181.47, 496.52582]",
151,584.4639458656311,Keypoint,BR6MC,,"[928.5266, 622.1631]",
151,584.4639458656311,Keypoint,BL18MC,,"[208.60468, 487.75848]",
151,584.4639458656311,Keypoint,BLArc,,"[513.2919, 486.9524]",
151,584.4639458656311,Keypoint,LML,,"[103.90525, 214.35643]",
151,584.4639458656311,Keypoint,LMC,,"[540.50244, 216.99738]",
151,584.4639458656311,Keypoint,TRArc,,"[807.66504, 58.839676]",
151,584.4639458656311,Keypoint,BRArc,,"[864.83093, 491.02332]",
151,584.4639458656311,Keypoint,BL6MC,,"[439.9191, 616.1134]",
151,584.4639458656311,Keypoint,BR6ML,,"[944.16296, 699.21094]",
152,576.6401138305664,Player,Switzerland,0.89145815,"[164.17133, 409.7761]",Switzerland
152,576.6401138305664,Player,France,0.88146275,"[429.77292, 460.45044]",France
152,576.6401138305664,Player,Switzerland,0.86706704,"[506.8708, 270.5376]",Switzerland
152,576.6401138305664,Player,Switzerland,0.8651104,"[761.641, 298.36658]",Switzerland
152,576.6401138305664,Player,France,0.8623178,"[645.9743, 630.66907]",France
152,576.6401138305664,Player,Switzerland,0.85868025,"[944.36914, 217.9233]",Switzerland
152,576.6401138305664,Player,Switzerland,0.8544545,"[486.04767, 188.42879]",Switzerland
152,576.6401138305664,Player,France,0.85245854,"[725.78015, 350.1856]",France
152,576.6401138305664,Player,Switzerland,0.8523603,"[931.1332, 472.92514]",Switzerland
152,576.6401138305664,Player,Switzerland,0.83579683,"[697.094, 58.058105]",Switzerland
152,576.6401138305664,Player,France,0.8307965,"[875.20734, 321.08044]",France
152,576.6401138305664,Player,Switzerland,0.82381254,"[684.272, 423.2581]",Switzerland
152,576.6401138305664,Player,Switzerland,0.8138894,"[239.23477, 373.68658]",Switzerland
152,576.6401138305664,Player,France,0.8134819,"[311.4322, 373.3731]",France
152,576.6401138305664,Player,Switzerland,0.80272055,"[715.8266, 192.46016]",Switzerland
152,576.6401138305664,Player,France,0.80188024,"[448.15228, 393.1328]",France
152,576.6401138305664,Player,France,0.76381874,"[656.63727, 446.1407]",France
152,576.6401138305664,Player,France,0.758018,"[722.27905, 464.7827]",France
152,576.6401138305664,Player,France,0.75326395,"[289.09482, 238.195]",France
152,576.6401138305664,Player,Switzerland,0.68079615,"[801.2795, 436.85187]",Switzerland
152,576.6401138305664,Keypoint,BL18ML,,"[99.097435, 694.37634]",
152,576.6401138305664,Keypoint,TL18MC,,"[430.38184, 59.405357]",
152,576.6401138305664,Keypoint,TR18MC,,"[988.74524, 57.69731]",
152,576.6401138305664,Keypoint,TL6MC,,"[589.71924, 24.403809]",
152,576.6401138305664,Keypoint,TLArc,,"[604.99756, 59.296417]",
152,576.6401138305664,Keypoint,BL6ML,,"[420.62466, 691.1704]",
152,576.6401138305664,Keypoint,BL18MC,,"[209.26389, 487.55038]",
152,576.6401138305664,Keypoint,BLArc,,"[513.55884, 486.72122]",
152,576.6401138305664,Keypoint,RMC,,"[861.71735, 218.04018]",
152,576.6401138305664,Keypoint,BR18MC,,"[1180.7965, 496.2647]",
152,576.6401138305664,Keypoint,LML,,"[104.26633, 214.40674]",
152,576.6401138305664,Keypoint,BR6MC,,"[927.7354, 621.6742]",
152,576.6401138305664,Keypoint,LMC,,"[540.50354, 217.18286]",
152,576.6401138305664,Keypoint,TRArc,,"[807.6071, 58.81157]",
152,576.6401138305664,Keypoint,TR6MC,,"[827.97485, 23.058552]",
152,576.6401138305664,Keypoint,BL6MC,,"[440.1422, 615.96545]",
152,576.6401138305664,Keypoint,BR6ML,,"[943.89484, 698.8524]",
152,576.6401138305664,Keypoint,BRArc,,"[864.36487, 490.80823]",
153,533.4717843532562,Player,France,0.88562155,"[429.4004, 460.4674]",France
153,533.4717843532562,Player,Switzerland,0.87660277,"[505.73663, 271.15375]",Switzerland
153,533.4717843532562,Player,France,0.8654287,"[645.9508, 631.2959]",France
153,533.4717843532562,Player,Switzerland,0.8638925,"[760.896, 299.2932]",Switzerland
153,533.4717843532562,Player,Switzerland,0.86044693,"[162.2541, 409.30054]",Switzerland
153,533.4717843532562,Player,Switzerland,0.8566696,"[485.00995, 188.54616]",Switzerland
153,533.4717843532562,Player,Switzerland,0.8539601,"[236.89833, 374.758]",Switzerland
153,533.4717843532562,Player,Switzerland,0.85291415,"[714.7125, 193.18333]",Switzerland
153,533.4717843532562,Player,France,0.8477381,"[724.3695, 350.3856]",France
153,533.4717843532562,Player,Switzerland,0.8460686,"[942.87555, 218.21463]",Switzerland
153,533.4717843532562,Player,France,0.84215665,"[874.0308, 321.52112]",France
153,533.4717843532562,Player,Switzerland,0.8319519,"[696.91296, 58.405823]",Switzerland
153,533.4717843532562,Player,Switzerland,0.83168066,"[684.2068, 424.5359]",Switzerland
153,533.4717843532562,Player,France,0.83053684,"[444.18378, 394.02408]",France
153,533.4717843532562,Player,Switzerland,0.819392,"[930.09326, 472.00946]",Switzerland
153,533.4717843532562,Player,France,0.7607541,"[722.2894, 464.58783]",France
153,533.4717843532562,Player,France,0.7461713,"[654.54736, 445.69934]",France
153,533.4717843532562,Player,Switzerland,0.72019166,"[310.2105, 373.24292]",Switzerland
153,533.4717843532562,Player,France,0.68760353,"[287.48917, 238.43436]",France
153,533.4717843532562,Keypoint,BL18ML,,"[99.5104, 693.7181]",
153,533.4717843532562,Keypoint,TL18MC,,"[430.31085, 60.080353]",
153,533.4717843532562,Keypoint,TL6MC,,"[589.4657, 24.755974]",
153,533.4717843532562,Keypoint,TR18MC,,"[988.4835, 58.368286]",
153,533.4717843532562,Keypoint,BL18MC,,"[209.5794, 487.42126]",
153,533.4717843532562,Keypoint,BL6ML,,"[421.07416, 690.36847]",
153,533.4717843532562,Keypoint,TLArc,,"[606.03455, 59.721222]",
153,533.4717843532562,Keypoint,TR6MC,,"[827.72174, 24.099957]",
153,533.4717843532562,Keypoint,RMC,,"[861.50116, 218.17062]",
153,533.4717843532562,Keypoint,BLArc,,"[513.4228, 486.60114]",
153,533.4717843532562,Keypoint,BR18MC,,"[1180.4119, 496.39362]",
153,533.4717843532562,Keypoint,BR6MC,,"[927.8064, 621.52136]",
153,533.4717843532562,Keypoint,LML,,"[104.7276, 214.44101]",
153,533.4717843532562,Keypoint,LMC,,"[540.51855, 217.12546]",
153,533.4717843532562,Keypoint,BR6ML,,"[943.36096, 698.5077]",
153,533.4717843532562,Keypoint,TRArc,,"[807.43567, 59.371063]",
