Frame,Time (s),Object,Label,Confidence,"Position (x, y)",Team
247,652.2412650585175,Keypoint,RMC,,"[2315.2012, 913.8983]",
247,652.2412650585175,Keypoint,TR6ML,,"[2169.5142, 222.65747]",
247,652.2412650585175,Keypoint,BR18MC,,"[3397.024, 1821.3444]",
247,652.2412650585175,Keypoint,TL6MC,,"[1391.1682, 284.52072]",
247,652.2412650585175,Keypoint,TR18MC,,"[2713.8772, 381.16022]",
247,652.2412650585175,Keypoint,TLArc,,"[1445.4336, 402.94083]",
247,652.2412650585175,Keypoint,TR6MC,,"[2177.377, 272.19714]",
247,652.2412650585175,Keypoint,BRArc,,"[2350.0293, 1825.1516]",
248,618.1399574279785,Player,France,0.8662823,"[2569.891, 1144.9149]",France
248,618.1399574279785,Player,Switzerland,0.8620922,"[2328.7588, 1028.4362]",Switzerland
248,618.1399574279785,Player,France,0.8596305,"[2226.4802, 1553.804]",France
248,618.1399574279785,Player,Switzerland,0.8574052,"[556.00146, 873.7696]",Switzerland
248,618.1399574279785,Player,Switzerland,0.85332936,"[1469.217, 1014.05725]",Switzerland
248,618.1399574279785,Player,Switzerland,0.85014564,"[2830.3484, 1074.7285]",Switzerland
248,618.1399574279785,Player,France,0.845219,"[1081.5524, 722.68945]",France
248,618.1399574279785,Player,Switzerland,0.8449965,"[1800.7084, 343.80145]",Switzerland
248,618.1399574279785,Player,Switzerland,0.84406817,"[1220.8759, 733.2611]",Switzerland
248,618.1399574279785,Player,Switzerland,0.8415235,"[1703.1335, 737.4856]",Switzerland
248,618.1399574279785,Player,Switzerland,0.84145653,"[2330.0232, 1446.06]",Switzerland
248,618.1399574279785,Player,France,0.829589,"[1576.1426, 1666.0184]",France
248,618.1399574279785,Player,France,0.8242848,"[2047.1414, 1076.1432]",France
248,618.1399574279785,Player,Switzerland,0.8230119,"[987.0441, 1637.0264]",Switzerland
248,618.1399574279785,Player,Switzerland,0.8152203,"[2734.2349, 1313.2656]",Switzerland
248,618.1399574279785,Player,France,0.8128892,"[1063.1813, 1053.2267]",France
248,618.1399574279785,Player,Switzerland,0.7993614,"[1770.5051, 1566.3325]",Switzerland
248,618.1399574279785,Player,France,0.74358046,"[1816.6542, 1296.4102]",France
248,618.1399574279785,Player,France,0.73600835,"[2628.8823, 1432.2194]",France
248,618.1399574279785,Player,France,0.6862074,"[1446.3499, 774.5211]",France
248,618.1399574279785,Keypoint,TR18ML,,"[2634.503, 209.35378]",
248,618.1399574279785,Keypoint,TL6ML,,"[1403.493, 232.86398]",
248,618.1399574279785,Keypoint,LMC,,"[1238.8142, 928.0911]",
248,618.1399574279785,Keypoint,TL18MC,,"[849.17816, 407.50186]",
248,618.1399574279785,Keypoint,BL18MC,,"[81.14459, 1892.0764]",
248,618.1399574279785,Keypoint,BLArc,,"[1159.0869, 1847.6682]",
248,618.1399574279785,Keypoint,TL18ML,,"[934.1636, 236.0433]",
248,618.1399574279785,Keypoint,TLC,,"[320.0318, 231.42902]",
248,618.1399574279785,Keypoint,BR18MC,,"[3396.323, 1818.0905]",
248,618.1399574279785,Keypoint,TL6MC,,"[1389.8523, 282.9665]",
248,618.1399574279785,Keypoint,RMC,,"[2314.7036, 909.449]",
248,618.1399574279785,Keypoint,TR6MC,,"[2178.4155, 270.06674]",
248,618.1399574279785,Keypoint,TR18MC,,"[2713.8682, 379.43005]",
248,618.1399574279785,Keypoint,TR6ML,,"[2169.2998, 221.98439]",
248,618.1399574279785,Keypoint,RML,,"[3802.8926, 881.933]",
248,618.1399574279785,Keypoint,BRArc,,"[2347.4429, 1820.4686]",
249,628.9376142024994,Player,Switzerland,0.86255777,"[2329.266, 1028.7076]",Switzerland
249,628.9376142024994,Player,Switzerland,0.85688597,"[1800.9104, 341.56793]",Switzerland
249,628.9376142024994,Player,Switzerland,0.8556684,"[555.1349, 873.98035]",Switzerland
249,628.9376142024994,Player,Switzerland,0.85433006,"[1469.6875, 1015.33685]",Switzerland
249,628.9376142024994,Player,France,0.8531936,"[1080.6417, 721.438]",France
249,628.9376142024994,Player,Switzerland,0.85239923,"[2743.779, 1318.0725]",Switzerland
249,628.9376142024994,Player,France,0.8503256,"[2221.6658, 1555.1906]",France
249,628.9376142024994,Player,France,0.8482812,"[1590.8699, 1667.937]",France
249,628.9376142024994,Player,Switzerland,0.84717506,"[1220.4509, 732.8606]",Switzerland
249,628.9376142024994,Player,Switzerland,0.8466349,"[1702.9448, 736.9561]",Switzerland
249,628.9376142024994,Player,France,0.84564984,"[2572.2622, 1148.7656]",France
249,628.9376142024994,Player,Switzerland,0.8440371,"[2332.6035, 1452.0425]",Switzerland
249,628.9376142024994,Player,France,0.8248143,"[2049.2412, 1079.1858]",France
249,628.9376142024994,Player,Switzerland,0.81989956,"[993.7798, 1634.3412]",Switzerland
249,628.9376142024994,Player,France,0.8088225,"[2630.3013, 1436.9087]",France
249,628.9376142024994,Player,France,0.79623663,"[1063.386, 1056.8505]",France
249,628.9376142024994,Player,Switzerland,0.7888461,"[2833.2397, 1082.9078]",Switzerland
249,628.9376142024994,Player,Switzerland,0.76306593,"[1773.0754, 1567.1561]",Switzerland
249,628.9376142024994,Player,France,0.70036995,"[1447.1228, 775.1119]",France
249,628.9376142024994,Player,France,0.6566942,"[1815.7654, 1297.1909]",France
249,628.9376142024994,Keypoint,TL6ML,,"[1402.9614, 232.1055]",
249,628.9376142024994,Keypoint,TR18ML,,"[2634.9312, 207.95032]",
249,628.9376142024994,Keypoint,LMC,,"[1238.2056, 927.34937]",
249,628.9376142024994,Keypoint,BLArc,,"[1160.7273, 1845.0919]",
249,628.9376142024994,Keypoint,TL18ML,,"[935.3183, 231.77783]",
249,628.9376142024994,Keypoint,BL18MC,,"[82.28964, 1889.5312]",
249,628.9376142024994,Keypoint,TLC,,"[320.54868, 229.54214]",
249,628.9376142024994,Keypoint,TR6MC,,"[2180.1367, 268.11877]",
249,628.9376142024994,Keypoint,BR18MC,,"[3397.2686, 1815.863]",
249,628.9376142024994,Keypoint,RMC,,"[2315.517, 908.12427]",
249,628.9376142024994,Keypoint,TL6MC,,"[1390.4807, 280.36136]",
249,628.9376142024994,Keypoint,TL18MC,,"[848.5421, 405.9938]",
249,628.9376142024994,Keypoint,TR18MC,,"[2713.255, 375.8127]",
249,628.9376142024994,Keypoint,RML,,"[3803.9187, 881.6036]",
249,628.9376142024994,Keypoint,TR6ML,,"[2168.019, 218.7511]",
249,628.9376142024994,Keypoint,TLArc,,"[1448.1012, 397.99734]",
249,628.9376142024994,Keypoint,TRC,,"[3231.9026, 186.63853]",
250,606.0163974761963,Player,Switzerland,0.8623832,"[2329.2192, 1028.7646]",Switzerland
250,606.0163974761963,Player,Switzerland,0.8546279,"[555.0681, 874.0266]",Switzerland
250,606.0163974761963,Player,Switzerland,0.85458255,"[1469.6638, 1015.2618]",Switzerland
250,606.0163974761963,Player,Switzerland,0.8529568,"[1800.7738, 341.77612]",Switzerland
250,606.0163974761963,Player,France,0.8527362,"[1080.743, 721.6829]",France
250,606.0163974761963,Player,Switzerland,0.85222125,"[2743.9932, 1318.1547]",Switzerland
250,606.0163974761963,Player,France,0.84869915,"[1590.7687, 1667.9606]",France
250,606.0163974761963,Player,Switzerland,0.8476376,"[1220.4994, 732.79926]",Switzerland
250,606.0163974761963,Player,France,0.84759253,"[2221.6035, 1555.1027]",France
250,606.0163974761963,Player,Switzerland,0.84611064,"[1703.005, 737.08124]",Switzerland
250,606.0163974761963,Player,France,0.8446181,"[2572.3528, 1148.7719]",France
250,606.0163974761963,Player,Switzerland,0.8436426,"[2332.64, 1451.9888]",Switzerland
250,606.0163974761963,Player,France,0.8223799,"[2049.2654, 1079.4193]",France
250,606.0163974761963,Player,Switzerland,0.8198347,"[993.5381, 1634.7605]",Switzerland
250,606.0163974761963,Player,France,0.8112907,"[2630.414, 1436.9209]",France
250,606.0163974761963,Player,France,0.7925828,"[1063.2693, 1056.6544]",France
250,606.0163974761963,Player,Switzerland,0.79124933,"[2832.9082, 1083.0938]",Switzerland
250,606.0163974761963,Player,Switzerland,0.7594548,"[1773.282, 1567.2]",Switzerland
250,606.0163974761963,Player,France,0.6847501,"[1447.0198, 774.98755]",France
250,606.0163974761963,Player,France,0.66194063,"[1815.7003, 1297.491]",France
250,606.0163974761963,Keypoint,TL6ML,,"[1402.8093, 232.15584]",
250,606.0163974761963,Keypoint,TR18ML,,"[2634.916, 207.8709]",
250,606.0163974761963,Keypoint,LMC,,"[1238.315, 927.4154]",
250,606.0163974761963,Keypoint,BLArc,,"[1161.4348, 1844.8855]",
250,606.0163974761963,Keypoint,TL18ML,,"[935.17163, 231.87775]",
250,606.0163974761963,Keypoint,BL18MC,,"[82.746826, 1889.52]",
250,606.0163974761963,Keypoint,TLC,,"[320.55457, 229.44968]",
250,606.0163974761963,Keypoint,BR18MC,,"[3397.4934, 1816.0996]",
250,606.0163974761963,Keypoint,TR6MC,,"[2179.9128, 268.09784]",
250,606.0163974761963,Keypoint,TL6MC,,"[1390.4843, 280.53983]",
250,606.0163974761963,Keypoint,RMC,,"[2315.5962, 908.059]",
250,606.0163974761963,Keypoint,TL18MC,,"[848.2471, 406.30237]",
250,606.0163974761963,Keypoint,TR18MC,,"[2713.2932, 375.81702]",
250,606.0163974761963,Keypoint,TR6ML,,"[2168.0674, 218.73024]",
250,606.0163974761963,Keypoint,RML,,"[3804.1787, 882.1394]",
250,606.0163974761963,Keypoint,TRC,,"[3231.5457, 186.85547]",
250,606.0163974761963,Keypoint,TLArc,,"[1445.5085, 398.05115]",
251,627.8549292087555,Player,Switzerland,0.86327064,"[1800.5438, 338.97473]",Switzerland
251,627.8549292087555,Player,Switzerland,0.86326015,"[2751.2456, 1324.1038]",Switzerland
251,627.8549292087555,Player,Switzerland,0.8606451,"[2330.4946, 1028.2028]",Switzerland
251,627.8549292087555,Player,France,0.85843766,"[2216.63, 1557.7583]",France
251,627.8549292087555,Player,France,0.85795206,"[1078.6986, 721.24194]",France
251,627.8549292087555,Player,Switzerland,0.8559143,"[554.2067, 875.983]",Switzerland
251,627.8549292087555,Player,Switzerland,0.852684,"[1783.8087, 1577.6863]",Switzerland
251,627.8549292087555,Player,Switzerland,0.85244155,"[1470.0236, 1014.68616]",Switzerland
251,627.8549292087555,Player,Switzerland,0.8458671,"[1703.1255, 735.3938]",Switzerland
251,627.8549292087555,Player,Switzerland,0.84530646,"[1221.019, 732.6531]",Switzerland
251,627.8549292087555,Player,France,0.8449781,"[2576.1958, 1153.699]",France
251,627.8549292087555,Player,Switzerland,0.8382653,"[2337.277, 1455.7583]",Switzerland
251,627.8549292087555,Player,France,0.83777595,"[1615.3784, 1669.9017]",France
251,627.8549292087555,Player,France,0.8368395,"[2627.5718, 1443.8118]",France
251,627.8549292087555,Player,Switzerland,0.8310516,"[2837.708, 1088.3992]",Switzerland
251,627.8549292087555,Player,France,0.8267304,"[2049.687, 1081.6831]",France
251,627.8549292087555,Player,France,0.814942,"[992.0286, 1638.279]",France
251,627.8549292087555,Player,France,0.7910705,"[1063.8414, 1060.2207]",France
251,627.8549292087555,Player,France,0.7494334,"[1814.8246, 1296.2651]",France
251,627.8549292087555,Player,France,0.7033879,"[1036.8975, 1613.0613]",France
251,627.8549292087555,Player,France,0.6860682,"[1447.2036, 773.8713]",France
251,627.8549292087555,Keypoint,TL6ML,,"[1402.7604, 227.24344]",
251,627.8549292087555,Keypoint,BLArc,,"[1162.9246, 1842.8542]",
251,627.8549292087555,Keypoint,LMC,,"[1237.7195, 924.79895]",
251,627.8549292087555,Keypoint,TR18ML,,"[2633.8887, 204.9039]",
251,627.8549292087555,Keypoint,TL18MC,,"[848.26117, 402.4249]",
251,627.8549292087555,Keypoint,TL18ML,,"[934.59174, 231.46179]",
251,627.8549292087555,Keypoint,TR6MC,,"[2181.456, 266.89508]",
251,627.8549292087555,Keypoint,BR18MC,,"[3397.1785, 1813.266]",
251,627.8549292087555,Keypoint,BL18MC,,"[80.80843, 1888.1865]",
251,627.8549292087555,Keypoint,TLC,,"[320.38815, 227.36163]",
251,627.8549292087555,Keypoint,TL6MC,,"[1390.6716, 279.12714]",
251,627.8549292087555,Keypoint,RMC,,"[2315.002, 903.33307]",
251,627.8549292087555,Keypoint,TR6ML,,"[2166.9058, 216.33687]",
251,627.8549292087555,Keypoint,RML,,"[3803.3606, 878.4005]",
251,627.8549292087555,Keypoint,TR18MC,,"[2713.5356, 374.64047]",
251,627.8549292087555,Keypoint,TRC,,"[3231.821, 185.05136]",
251,627.8549292087555,Keypoint,TLArc,,"[1448.0466, 394.50412]",
252,656.0671920776367,Player,Switzerland,0.86091554,"[1800.2428, 337.80328]",Switzerland
252,656.0671920776367,Player,Switzerland,0.85974073,"[2840.7373, 1091.8445]",Switzerland
252,656.0671920776367,Player,Switzerland,0.8591966,"[2758.7192, 1326.9453]",Switzerland
252,656.0671920776367,Player,France,0.8586038,"[1077.9573, 718.6159]",France
252,656.0671920776367,Player,Switzerland,0.85839325,"[2330.5066, 1027.5985]",Switzerland
252,656.0671920776367,Player,Switzerland,0.8556024,"[1469.8313, 1013.28735]",Switzerland
252,656.0671920776367,Player,Switzerland,0.8530339,"[553.19434, 878.4068]",Switzerland
252,656.0671920776367,Player,France,0.8522304,"[2580.2832, 1155.8357]",France
252,656.0671920776367,Player,Switzerland,0.84975106,"[1221.0359, 731.6272]",Switzerland
252,656.0671920776367,Player,Switzerland,0.84822184,"[1703.5621, 733.8684]",Switzerland
252,656.0671920776367,Player,France,0.83676577,"[2209.0127, 1570.0283]",France
252,656.0671920776367,Player,Switzerland,0.8362331,"[1787.2634, 1586.05]",Switzerland
252,656.0671920776367,Player,France,0.82925946,"[2050.0989, 1082.3213]",France
252,656.0671920776367,Player,France,0.822327,"[2625.983, 1447.1282]",France
252,656.0671920776367,Player,France,0.81337655,"[1065.5195, 1064.3196]",France
252,656.0671920776367,Player,Switzerland,0.80799514,"[2341.0586, 1458.2881]",Switzerland
252,656.0671920776367,Player,France,0.79893225,"[1626.2991, 1672.1437]",France
252,656.0671920776367,Player,France,0.7896728,"[1814.4851, 1299.1459]",France
252,656.0671920776367,Player,France,0.7306417,"[1448.5615, 772.9581]",France
252,656.0671920776367,Keypoint,TL6ML,,"[1402.6951, 225.25833]",
252,656.0671920776367,Keypoint,TL18MC,,"[847.25964, 398.8875]",
252,656.0671920776367,Keypoint,BLArc,,"[1158.3064, 1839.2732]",
252,656.0671920776367,Keypoint,BR18MC,,"[3397.0042, 1810.1052]",
252,656.0671920776367,Keypoint,TR6ML,,"[2168.7593, 211.61343]",
252,656.0671920776367,Keypoint,TR18ML,,"[2635.6099, 203.0089]",
252,656.0671920776367,Keypoint,TL18ML,,"[934.6721, 228.83557]",
252,656.0671920776367,Keypoint,LMC,,"[1238.3972, 920.5432]",
252,656.0671920776367,Keypoint,TL6MC,,"[1390.3865, 277.0095]",
252,656.0671920776367,Keypoint,TLC,,"[320.13257, 225.88226]",
252,656.0671920776367,Keypoint,BL18MC,,"[83.078, 1884.8291]",
252,656.0671920776367,Keypoint,TR6MC,,"[2181.936, 263.3112]",
252,656.0671920776367,Keypoint,RMC,,"[2315.3696, 901.7435]",
252,656.0671920776367,Keypoint,TR18MC,,"[2713.1533, 371.14938]",
252,656.0671920776367,Keypoint,TRC,,"[3231.7695, 182.70566]",
252,656.0671920776367,Keypoint,RML,,"[3803.8735, 876.1244]",
253,691.6194138526917,Player,Switzerland,0.8628783,"[2844.1992, 1097.5225]",Switzerland
253,691.6194138526917,Player,Switzerland,0.8593441,"[2330.5005, 1026.9698]",Switzerland
253,691.6194138526917,Player,France,0.85902214,"[1077.9248, 715.95087]",France
253,691.6194138526917,Player,Switzerland,0.85832125,"[1470.0322, 1012.25916]",Switzerland
253,691.6194138526917,Player,Switzerland,0.8582741,"[1800.685, 336.0641]",Switzerland
253,691.6194138526917,Player,Switzerland,0.8557257,"[552.44727, 878.5589]",Switzerland
253,691.6194138526917,Player,Switzerland,0.8546893,"[1788.0454, 1593.1333]",Switzerland
253,691.6194138526917,Player,Switzerland,0.8537935,"[2768.0425, 1329.5151]",Switzerland
253,691.6194138526917,Player,Switzerland,0.8530161,"[1220.8727, 730.11926]",Switzerland
253,691.6194138526917,Player,France,0.8526174,"[1643.1493, 1675.2275]",France
253,691.6194138526917,Player,France,0.8501427,"[2201.121, 1577.189]",France
253,691.6194138526917,Player,Switzerland,0.84867823,"[1703.9205, 734.0565]",Switzerland
253,691.6194138526917,Player,France,0.83320576,"[2587.5244, 1159.2083]",France
253,691.6194138526917,Player,France,0.82563365,"[2050.7148, 1080.8584]",France
253,691.6194138526917,Player,France,0.8239384,"[2623.4194, 1450.3441]",France
253,691.6194138526917,Player,France,0.8207956,"[1066.0349, 1065.1921]",France
253,691.6194138526917,Player,Switzerland,0.8009445,"[2343.8503, 1456.8467]",Switzerland
253,691.6194138526917,Player,France,0.78279614,"[1814.791, 1305.9404]",France
253,691.6194138526917,Player,France,0.7263989,"[1448.2614, 771.4226]",France
253,691.6194138526917,Keypoint,BR18MC,,"[3398.0244, 1809.2825]",
253,691.6194138526917,Keypoint,TL6ML,,"[1402.3141, 222.50793]",
253,691.6194138526917,Keypoint,BLArc,,"[1159.832, 1837.5311]",
253,691.6194138526917,Keypoint,TL18MC,,"[847.19574, 397.18982]",
253,691.6194138526917,Keypoint,TL6MC,,"[1390.113, 274.92938]",
253,691.6194138526917,Keypoint,TR18ML,,"[2635.3745, 200.36938]",
253,691.6194138526917,Keypoint,TL18ML,,"[934.1497, 226.84369]",
253,691.6194138526917,Keypoint,TR6ML,,"[2168.1802, 209.4185]",
253,691.6194138526917,Keypoint,TLC,,"[319.8424, 224.16719]",
253,691.6194138526917,Keypoint,LMC,,"[1237.561, 919.3486]",
253,691.6194138526917,Keypoint,BL18MC,,"[82.881035, 1882.3171]",
253,691.6194138526917,Keypoint,TRC,,"[3233.458, 180.36209]",
253,691.6194138526917,Keypoint,RMC,,"[2315.1655, 900.3718]",
253,691.6194138526917,Keypoint,TLArc,,"[1446.8142, 389.67435]",
253,691.6194138526917,Keypoint,TRArc,,"[2122.771, 378.2851]",
253,691.6194138526917,Keypoint,TR18MC,,"[2713.2134, 368.44238]",
253,691.6194138526917,Keypoint,BRArc,,"[2349.9202, 1811.9155]",
253,691.6194138526917,Keypoint,RML,,"[3802.518, 873.16016]",
253,691.6194138526917,Keypoint,TR6MC,,"[2182.0107, 261.60083]",
254,678.9595866203308,Player,Switzerland,0.8626087,"[2847.0854, 1098.809]",Switzerland
254,678.9595866203308,Player,Switzerland,0.8592825,"[2330.9106, 1026.5826]",Switzerland
254,678.9595866203308,Player,France,0.8585302,"[1076.342, 716.95465]",France
254,678.9595866203308,Player,Switzerland,0.8585232,"[1800.3706, 332.8169]",Switzerland
254,678.9595866203308,Player,Switzerland,0.85526764,"[1220.8408, 728.2995]",Switzerland
254,678.9595866203308,Player,Switzerland,0.8546071,"[551.48193, 878.60095]",Switzerland
254,678.9595866203308,Player,Switzerland,0.8514634,"[1470.2705, 1013.1271]",Switzerland
254,678.9595866203308,Player,Switzerland,0.8495173,"[2776.2388, 1328.0991]",Switzerland
254,678.9595866203308,Player,Switzerland,0.847332,"[1704.093, 733.8812]",Switzerland
254,678.9595866203308,Player,France,0.8380012,"[1654.22, 1680.7]",France
254,678.9595866203308,Player,France,0.8335363,"[2621.2637, 1450.5181]",France
254,678.9595866203308,Player,France,0.83042634,"[1066.8745, 1065.8804]",France
254,678.9595866203308,Player,Switzerland,0.8272735,"[1793.7537, 1597.8274]",Switzerland
254,678.9595866203308,Player,France,0.8268938,"[2189.8472, 1583.8433]",France
254,678.9595866203308,Player,France,0.81162995,"[2051.8647, 1077.8002]",France
254,678.9595866203308,Player,Switzerland,0.79788154,"[2348.3855, 1458.9363]",Switzerland
254,678.9595866203308,Player,Switzerland,0.7911824,"[1015.3119, 1658.6975]",Switzerland
254,678.9595866203308,Player,France,0.7789201,"[1814.554, 1311.5967]",France
254,678.9595866203308,Player,France,0.77881265,"[2593.5144, 1161.3418]",France
254,678.9595866203308,Player,France,0.7624329,"[1448.4321, 770.35803]",France
254,678.9595866203308,Player,France,0.7120875,"[1065.29, 1631.2378]",France
254,678.9595866203308,Keypoint,BR18MC,,"[3396.909, 1806.4741]",
254,678.9595866203308,Keypoint,TL6MC,,"[1389.824, 273.8379]",
254,678.9595866203308,Keypoint,TL18MC,,"[848.03906, 395.49252]",
254,678.9595866203308,Keypoint,TR18ML,,"[2635.4985, 197.51004]",
254,678.9595866203308,Keypoint,BLArc,,"[1161.335, 1834.9984]",
254,678.9595866203308,Keypoint,TL6ML,,"[1401.7517, 221.42255]",
254,678.9595866203308,Keypoint,TL18ML,,"[935.05975, 223.88474]",
254,678.9595866203308,Keypoint,TR6ML,,"[2166.5085, 208.1731]",
254,678.9595866203308,Keypoint,LMC,,"[1237.8181, 917.27106]",
254,678.9595866203308,Keypoint,TLC,,"[319.7813, 223.15375]",
254,678.9595866203308,Keypoint,BL18MC,,"[82.730095, 1880.9695]",
254,678.9595866203308,Keypoint,TR18MC,,"[2713.026, 365.26456]",
254,678.9595866203308,Keypoint,RMC,,"[2315.7026, 899.3484]",
254,678.9595866203308,Keypoint,TRArc,,"[2120.0833, 376.20764]",
254,678.9595866203308,Keypoint,BRArc,,"[2349.2893, 1810.0852]",
254,678.9595866203308,Keypoint,TRC,,"[3235.426, 178.21545]",
254,678.9595866203308,Keypoint,TLArc,,"[1443.9838, 388.0612]",
254,678.9595866203308,Keypoint,RML,,"[3804.5361, 871.361]",
255,656.4071774482727,Player,Switzerland,0.8626681,"[2847.0356, 1098.8164]",Switzerland
255,656.4071774482727,Player,Switzerland,0.859303,"[2330.8984, 1026.6614]",Switzerland
255,656.4071774482727,Player,France,0.8582901,"[1076.2395, 716.8845]",France
255,656.4071774482727,Player,Switzerland,0.85809946,"[1800.487, 332.93784]",Switzerland
255,656.4071774482727,Player,Switzerland,0.8551109,"[1220.814, 728.3076]",Switzerland
255,656.4071774482727,Player,Switzerland,0.8548751,"[551.44836, 878.6006]",Switzerland
255,656.4071774482727,Player,Switzerland,0.8520346,"[1470.28, 1013.17114]",Switzerland
255,656.4071774482727,Player,Switzerland,0.8494757,"[2776.1318, 1328.1384]",Switzerland
255,656.4071774482727,Player,Switzerland,0.84767246,"[1704.1458, 733.7416]",Switzerland
255,656.4071774482727,Player,France,0.8380947,"[1654.2087, 1680.6031]",France
255,656.4071774482727,Player,France,0.8328003,"[2621.3267, 1450.6204]",France
255,656.4071774482727,Player,France,0.8305097,"[1066.854, 1065.9775]",France
255,656.4071774482727,Player,Switzerland,0.8269181,"[1793.4636, 1597.7332]",Switzerland
255,656.4071774482727,Player,France,0.82594526,"[2189.8652, 1583.8572]",France
255,656.4071774482727,Player,France,0.81123555,"[2051.8425, 1078.1191]",France
255,656.4071774482727,Player,Switzerland,0.7998982,"[2348.2695, 1458.9458]",Switzerland
255,656.4071774482727,Player,Switzerland,0.79311174,"[1015.18085, 1658.9985]",Switzerland
255,656.4071774482727,Player,France,0.7794966,"[1814.5258, 1311.7441]",France
255,656.4071774482727,Player,France,0.7767354,"[2593.4736, 1161.324]",France
255,656.4071774482727,Player,France,0.7652526,"[1448.4688, 770.18896]",France
255,656.4071774482727,Player,France,0.7138282,"[1065.1675, 1631.2151]",France
255,656.4071774482727,Keypoint,BR18MC,,"[3396.892, 1806.349]",
255,656.4071774482727,Keypoint,TL6MC,,"[1390.002, 273.90326]",
255,656.4071774482727,Keypoint,TL18MC,,"[847.9702, 395.41196]",
255,656.4071774482727,Keypoint,TR18ML,,"[2635.4487, 197.51587]",
255,656.4071774482727,Keypoint,BLArc,,"[1161.2073, 1835.1222]",
255,656.4071774482727,Keypoint,TL6ML,,"[1401.8467, 221.49207]",
255,656.4071774482727,Keypoint,TL18ML,,"[935.0845, 223.8305]",
255,656.4071774482727,Keypoint,LMC,,"[1237.8098, 917.3509]",
255,656.4071774482727,Keypoint,TR6ML,,"[2166.401, 208.24832]",
255,656.4071774482727,Keypoint,TLC,,"[319.66925, 223.4938]",
255,656.4071774482727,Keypoint,BL18MC,,"[82.64168, 1880.9683]",
255,656.4071774482727,Keypoint,RMC,,"[2315.5977, 899.3923]",
255,656.4071774482727,Keypoint,TR18MC,,"[2713.2085, 365.8666]",
255,656.4071774482727,Keypoint,BRArc,,"[2348.6538, 1810.1917]",
255,656.4071774482727,Keypoint,TRArc,,"[2120.178, 376.21747]",
255,656.4071774482727,Keypoint,TRC,,"[3235.3125, 177.95407]",
255,656.4071774482727,Keypoint,TLArc,,"[1443.5477, 387.97055]",
255,656.4071774482727,Keypoint,RML,,"[3804.4653, 871.34094]",
255,656.4071774482727,Keypoint,TR6MC,,"[2178.2896, 259.57245]",
256,670.9808349609375,Player,Switzerland,0.861977,"[2846.9478, 1098.8201]",Switzerland
256,670.9808349609375,Player,Switzerland,0.85913634,"[2330.9478, 1026.6295]",Switzerland
256,670.9808349609375,Player,France,0.8585848,"[1076.3097, 716.93396]",France
256,670.9808349609375,Player,Switzerland,0.8579781,"[1800.4493, 332.87518]",Switzerland
256,670.9808349609375,Player,Switzerland,0.8548726,"[1220.82, 728.43994]",Switzerland
256,670.9808349609375,Player,Switzerland,0.85436034,"[551.3487, 878.5728]",Switzerland
256,670.9808349609375,Player,Switzerland,0.8525248,"[1470.266, 1013.1719]",Switzerland
256,670.9808349609375,Player,Switzerland,0.85011107,"[2776.1133, 1328.1377]",Switzerland
256,670.9808349609375,Player,Switzerland,0.8480707,"[1704.1333, 733.80554]",Switzerland
256,670.9808349609375,Player,France,0.83836627,"[1654.2722, 1680.5282]",France
256,670.9808349609375,Player,France,0.8331786,"[2621.3447, 1450.5947]",France
256,670.9808349609375,Player,France,0.8300385,"[1066.9194, 1065.9788]",France
256,670.9808349609375,Player,Switzerland,0.82716745,"[1793.1577, 1597.7542]",Switzerland
256,670.9808349609375,Player,France,0.82365537,"[2189.795, 1583.866]",France
256,670.9808349609375,Player,France,0.8127803,"[2051.8208, 1078.1196]",France
256,670.9808349609375,Player,Switzerland,0.8011196,"[2348.2068, 1458.9343]",Switzerland
256,670.9808349609375,Player,Switzerland,0.7930329,"[1015.14, 1658.9392]",Switzerland
256,670.9808349609375,Player,France,0.77875644,"[1814.5356, 1311.7985]",France
256,670.9808349609375,Player,France,0.7762251,"[2593.4668, 1161.3077]",France
256,670.9808349609375,Player,France,0.76416624,"[1448.4552, 770.2952]",France
256,670.9808349609375,Player,France,0.71480834,"[1065.1697, 1631.0857]",France
256,670.9808349609375,Keypoint,BR18MC,,"[3396.7314, 1806.2925]",
256,670.9808349609375,Keypoint,TL6MC,,"[1389.8569, 273.82288]",
256,670.9808349609375,Keypoint,TL18MC,,"[848.04144, 395.32773]",
256,670.9808349609375,Keypoint,TR18ML,,"[2635.261, 197.5255]",
256,670.9808349609375,Keypoint,BLArc,,"[1161.0039, 1835.1335]",
256,670.9808349609375,Keypoint,TL6ML,,"[1401.8177, 221.46849]",
256,670.9808349609375,Keypoint,TL18ML,,"[935.0733, 223.82423]",
256,670.9808349609375,Keypoint,TR6ML,,"[2166.3496, 208.216]",
256,670.9808349609375,Keypoint,LMC,,"[1237.8262, 917.4701]",
256,670.9808349609375,Keypoint,TLC,,"[319.6594, 223.40744]",
256,670.9808349609375,Keypoint,BL18MC,,"[82.655525, 1880.9572]",
256,670.9808349609375,Keypoint,RMC,,"[2315.6943, 899.33875]",
256,670.9808349609375,Keypoint,TR18MC,,"[2713.2446, 365.81076]",
256,670.9808349609375,Keypoint,TRArc,,"[2120.2734, 376.1425]",
256,670.9808349609375,Keypoint,TRC,,"[3235.3892, 177.8894]",
256,670.9808349609375,Keypoint,BRArc,,"[2348.878, 1810.2013]",
